audio_id,audio_name,year,month,day,type,duration_min,audio_r2_url,audio_drive_url,transcript_id,transcript_name,transcript_r2_url,transcript_drive_url,mapping_confidence,match_reason
"a_2861","1185--5730-Iyar 18b Mamar.mp3","5730","Iyar",18,"",24.12,"https://audio.kohnai.ai/training/1185--5730-Iyar%2018b%20Mamar.mp3","https://drive.google.com/file/d/1WH9ABuzVUNr--CzjR0qgIcMc4-Kl99Na/view","t_933","18 Iyar 5730.doc","/api/transcript?name=18%20Iyar%205730.txt","https://drive.google.com/file/d/1pjEDehdfTxb2iBrau77-k3-7tekkrRyP/view",0.95,"50hr-selected"
"a_2860","1186--5730-Iyar 18c Sicha 2.mp3","5730","Iyar",18,"",31.05,"https://audio.kohnai.ai/training/1186--5730-Iyar%2018c%20Sicha%202.mp3","https://drive.google.com/file/d/1xC7T4ZRL3Ga3jLUDmXrmA6g8zFXhyJ0g/view","t_933","18 Iyar 5730.doc","/api/transcript?name=18%20Iyar%205730.txt","https://drive.google.com/file/d/1pjEDehdfTxb2iBrau77-k3-7tekkrRyP/view",0.95,"50hr-selected"
"a_2854","1193--5730-Tamuz 12f Mamar.mp3","5730","Tamuz",12,"",17.59,"https://audio.kohnai.ai/training/1193--5730-Tamuz%2012f%20Mamar.mp3","https://drive.google.com/file/d/1VLWqkk_tsNZHwQTXN_nlzT4G7I6Uvd1Q/view","t_907","12 Tammuz 5730 - Shlichus.doc","/api/transcript?name=12%20Tammuz%205730%20-%20Shlichus.txt","https://drive.google.com/file/d/1oV1u6SmU2KHlhP-oEJ8DbgSbLWr1nCX_/view",0.95,"50hr-selected"
"a_2851","1195--5730-Tamuz 12h Sicha 7.mp3","5730","Tamuz",12,"",13.6,"https://audio.kohnai.ai/training/1195--5730-Tamuz%2012h%20Sicha%207.mp3","https://drive.google.com/file/d/1sFP_0bcrb6bbGyj3nibNWVSRjuiu-OSm/view","t_907","12 Tammuz 5730 - Shlichus.doc","/api/transcript?name=12%20Tammuz%205730%20-%20Shlichus.txt","https://drive.google.com/file/d/1oV1u6SmU2KHlhP-oEJ8DbgSbLWr1nCX_/view",0.95,"50hr-selected"
"a_2850","1196--5730-Tamuz 12i Sicha 8.mp3","5730","Tamuz",12,"",10.21,"https://audio.kohnai.ai/training/1196--5730-Tamuz%2012i%20Sicha%208.mp3","https://drive.google.com/file/d/1PIkYqX72OXv5VBm9Hla-1Lnz94Q7xF8y/view","t_907","12 Tammuz 5730 - Shlichus.doc","/api/transcript?name=12%20Tammuz%205730%20-%20Shlichus.txt","https://drive.google.com/file/d/1oV1u6SmU2KHlhP-oEJ8DbgSbLWr1nCX_/view",0.95,"50hr-selected"
"a_2849","1197--5730-Tamuz 12j Sicha 9.mp3","5730","Tamuz",12,"",16.51,"https://audio.kohnai.ai/training/1197--5730-Tamuz%2012j%20Sicha%209.mp3","https://drive.google.com/file/d/1RLSlHyO_F_2Y90VUj8RxGb8kaCwToxcx/view","t_907","12 Tammuz 5730 - Shlichus.doc","/api/transcript?name=12%20Tammuz%205730%20-%20Shlichus.txt","https://drive.google.com/file/d/1oV1u6SmU2KHlhP-oEJ8DbgSbLWr1nCX_/view",0.95,"50hr-selected"
"a_2847","1198--5730-Tamuz 12k Sicha 10.mp3","5730","Tamuz",12,"",13.5,"https://audio.kohnai.ai/training/1198--5730-Tamuz%2012k%20Sicha%2010.mp3","https://drive.google.com/file/d/1nblyNNjuve7t9jXx3wbZNedTA2Np3ueS/view","t_907","12 Tammuz 5730 - Shlichus.doc","/api/transcript?name=12%20Tammuz%205730%20-%20Shlichus.txt","https://drive.google.com/file/d/1oV1u6SmU2KHlhP-oEJ8DbgSbLWr1nCX_/view",0.95,"50hr-selected"
"a_2663","1210--5731-Kislev 19d Mamar.mp3","5731","Kislev",19,"",21.06,"https://audio.kohnai.ai/training/1210--5731-Kislev%2019d%20Mamar.mp3","https://drive.google.com/file/d/1ajW5W5kkvGGw-2_xuwU5j0uHBzD1Xpje/view","t_912","19 Kislev 5731.doc","/api/transcript?name=19%20Kislev%205731.txt","https://drive.google.com/file/d/1oUuUknqeICaIL7r1vH0-hXqZVT7vNwkq/view",0.95,"50hr-selected"
"a_2658","1216--5731-Kislev 19j Sicha 9.mp3","5731","Kislev",19,"",13.39,"https://audio.kohnai.ai/training/1216--5731-Kislev%2019j%20Sicha%209.mp3","https://drive.google.com/file/d/1UCk3o_5BurIKsrRNnh-RuJMcyn1sTWKg/view","t_921","19 Kislev 5731 Sicha 7.doc","/api/transcript?name=19%20Kislev%205731%20Sicha%207.txt","https://drive.google.com/file/d/1yBBY82evOSr6Wl5VEJ80LoPtR9oqXpjQ/view",0.95,"50hr-selected"
"a_2656","1217--5731-Kislev 19k Sicha 10.mp3","5731","Kislev",19,"",6.88,"https://audio.kohnai.ai/training/1217--5731-Kislev%2019k%20Sicha%2010.mp3","https://drive.google.com/file/d/1Ha4yl90UDBbDCihb1l38NrTC8kZtwjVG/view","t_921","19 Kislev 5731 Sicha 7.doc","/api/transcript?name=19%20Kislev%205731%20Sicha%207.txt","https://drive.google.com/file/d/1yBBY82evOSr6Wl5VEJ80LoPtR9oqXpjQ/view",0.95,"50hr-selected"
"a_2650","1224--5731-Shvat 11g Mamar.mp3","5731","Shevat",11,"",28.62,"https://audio.kohnai.ai/training/1224--5731-Shvat%2011g%20Mamar.mp3","https://drive.google.com/file/d/1EpCQRRi3ANiG2NtYTzI7EksQAslCIxII/view","t_883","11 Shevat 5731 Sicha 6.docx","/api/transcript?name=11%20Shevat%205731%20Sicha%206.txt","https://drive.google.com/file/d/1rAtrDakAU4kYyYePozYKPPkSdx4I_5Ui/view",0.95,"50hr-selected"
"a_2646","1228--5731-Shvat 11k Sicha 10.mp3","5731","Shevat",11,"",11.68,"https://audio.kohnai.ai/training/1228--5731-Shvat%2011k%20Sicha%2010.mp3","https://drive.google.com/file/d/1ptuq8r3yKhit4hZNGa3Cy4IE3eTmlTwG/view","t_883","11 Shevat 5731 Sicha 6.docx","/api/transcript?name=11%20Shevat%205731%20Sicha%206.txt","https://drive.google.com/file/d/1rAtrDakAU4kYyYePozYKPPkSdx4I_5Ui/view",0.95,"50hr-selected"
"a_2618","1256--5731-Tamuz 12f Mamar.mp3","5731","Tamuz",12,"",23.84,"https://audio.kohnai.ai/training/1256--5731-Tamuz%2012f%20Mamar.mp3","https://drive.google.com/file/d/1n6IdMTOSgyl9ffSYIIuR0XohKFyqvkKX/view","t_825","12 Tammuz 5731 Sicha 5.doc","/api/transcript?name=12%20Tammuz%205731%20Sicha%205.txt","https://drive.google.com/file/d/1jT80PKzEVVMyG2KeSvFOYyIYRVsrqRpx/view",0.95,"50hr-selected"
"a_2614","1259--5731-Tamuz 12i Sicha 8.mp3","5731","Tamuz",12,"",10.81,"https://audio.kohnai.ai/training/1259--5731-Tamuz%2012i%20Sicha%208.mp3","https://drive.google.com/file/d/1xAK8sgJdvBQiga2yiydVTYLVzncziNGe/view","t_825","12 Tammuz 5731 Sicha 5.doc","/api/transcript?name=12%20Tammuz%205731%20Sicha%205.txt","https://drive.google.com/file/d/1jT80PKzEVVMyG2KeSvFOYyIYRVsrqRpx/view",0.95,"50hr-selected"
"a_2610","1263--5731-Av 20c Sicha 3.mp3","5731","Av",20,"",17.29,"https://audio.kohnai.ai/training/1263--5731-Av%2020c%20Sicha%203.mp3","https://drive.google.com/file/d/1dwDoSD3CBKpKOYti2jt1-zmeQJbuZBt3/view","t_856","20 Av 5731 Sicha 3.doc","/api/transcript?name=20%20Av%205731%20Sicha%203.txt","https://drive.google.com/file/d/1pVGOiqeamu631yFK14V-CR5e1sKQkx16/view",0.95,"50hr-selected"
"a_2606","1267--5731-Av 20g Sicha 7.mp3","5731","Av",20,"",17.14,"https://audio.kohnai.ai/training/1267--5731-Av%2020g%20Sicha%207.mp3","https://drive.google.com/file/d/1JKrWGwjk9SERXXdqINWUOA-xlCzzmgv3/view","t_902","20 Av 5731 Sicha 7-8.doc","/api/transcript?name=20%20Av%205731%20Sicha%207-8.txt","https://drive.google.com/file/d/1njZs84xWytQDsxRuxx0bcBLa6IRo9KEq/view",0.95,"50hr-selected"
"a_2602","1272--5731-Elul 24 Sicha to askoniyos.mp3","5731","Elul",24,"",10.41,"https://audio.kohnai.ai/training/1272--5731-Elul%2024%20Sicha%20to%20askoniyos.mp3","https://drive.google.com/file/d/1A54Jq_uOh-PeT_ITZXXfsA89pqu2YqCr/view","t_823","24 Elul 5731.DOC","/api/transcript?name=24%20Elul%205731.txt","https://drive.google.com/file/d/1d9wLKoh9ONy6gJQK9ORlsoSjNbEakzJx/view",0.95,"50hr-selected"
"a_3059","1287--5732-Kislev 19g Mamar.mp3","5732","Kislev",19,"",21.93,"https://audio.kohnai.ai/training/1287--5732-Kislev%2019g%20Mamar.mp3","https://drive.google.com/file/d/1z-fPiwtQ0cGPvKrVSQfgp9MZbftDvDlC/view","t_815","19 Kislev 5732 Maamar.doc","/api/transcript?name=19%20Kislev%205732%20Maamar.txt","https://drive.google.com/file/d/12UJsRbLcDu9w-GpnVk88wZuoloVd4sEc/view",0.95,"50hr-selected"
"a_3057","1289--5732-Kislev 19i Sicha 8.mp3","5732","Kislev",19,"",11.26,"https://audio.kohnai.ai/training/1289--5732-Kislev%2019i%20Sicha%208.mp3","https://drive.google.com/file/d/1zDawH2FB21z-ci5SZj0hFgsmLY9bPYyR/view","t_871","19 Kislev 5732 Sicha 6.doc.docx","/api/transcript?name=19%20Kislev%205732%20Sicha%206.doc.txt","https://drive.google.com/file/d/1GJjRefPvjCAe59JcXFr2vunl6pN3hp4r/view",0.95,"50hr-selected"
"a_3050","1297--5732-Shvat 10d Mamar.mp3","5732","Shevat",10,"",14.97,"https://audio.kohnai.ai/training/1297--5732-Shvat%2010d%20Mamar.mp3","https://drive.google.com/file/d/1cKo-pJv7woQ1WFeK_bUtNO2NdNgQkcCA/view","t_881","10 Shevat 5732 Maamar.doc","/api/transcript?name=10%20Shevat%205732%20Maamar.txt","https://drive.google.com/file/d/1Rm-ZI6UBM3zTO0ykj9N48BBFwiBhkSLS/view",0.95,"50hr-selected"
"a_3042","1303--5732-Shvat 10j Sicha 9.mp3","5732","Shevat",10,"",9.5,"https://audio.kohnai.ai/training/1303--5732-Shvat%2010j%20Sicha%209.mp3","https://drive.google.com/file/d/1-fHeZeP0-OGALMBw25rbePN-lyJsH40K/view","t_925","10 Shevat 5732 - between sichos.doc","/api/transcript?name=10%20Shevat%205732%20-%20between%20sichos.txt","https://drive.google.com/file/d/1Py46kppqNjsdjbRqyhezBuipgduuMef7/view",0.95,"50hr-selected"
"a_3043","1304--5732-Shvat 10k Sicha 10.mp3","5732","Shevat",10,"",6.88,"https://audio.kohnai.ai/training/1304--5732-Shvat%2010k%20Sicha%2010.mp3","https://drive.google.com/file/d/1mXqqI6kNZQCCF_ULjAZonW93NXUaBWDb/view","t_925","10 Shevat 5732 - between sichos.doc","/api/transcript?name=10%20Shevat%205732%20-%20between%20sichos.txt","https://drive.google.com/file/d/1Py46kppqNjsdjbRqyhezBuipgduuMef7/view",0.95,"50hr-selected"
"a_3032","1314--5732-Adar 14e Mamar.mp3","5732","Adar",14,"",16.37,"https://audio.kohnai.ai/training/1314--5732-Adar%2014e%20Mamar.mp3","https://drive.google.com/file/d/16gldmShVnFS9Bhk4cvzplvKRUEh77wT7/view","t_867","14 Adar 5732 Maamar.doc","/api/transcript?name=14%20Adar%205732%20Maamar.txt","https://drive.google.com/file/d/1Z1ocrjp1KYt4AgYM_RaDfZ6QyEVMSh68/view",0.95,"50hr-selected"
"a_3028","1318--5732-Adar 14i Sicha 8.mp3","5732","Adar",14,"",7.49,"https://audio.kohnai.ai/training/1318--5732-Adar%2014i%20Sicha%208.mp3","https://drive.google.com/file/d/1HYtpHxDk3hU8_MFJkXye_bKGQTaVB6ab/view","t_860","14 Adar 5732 Sichos 7-9.docx","/api/transcript?name=14%20Adar%205732%20Sichos%207-9.txt","https://drive.google.com/file/d/1YLAYV-rqS6bnB9i7CICJez9btVqhmq5_/view",0.95,"50hr-selected"
"a_3029","1319--5732-Adar 14j Sicha 9.mp3","5732","Adar",14,"",15.06,"https://audio.kohnai.ai/training/1319--5732-Adar%2014j%20Sicha%209.mp3","https://drive.google.com/file/d/1IpDL0vYdzVZRA-T-RjJlLFtGdvAfCcFV/view","t_860","14 Adar 5732 Sichos 7-9.docx","/api/transcript?name=14%20Adar%205732%20Sichos%207-9.txt","https://drive.google.com/file/d/1YLAYV-rqS6bnB9i7CICJez9btVqhmq5_/view",0.95,"50hr-selected"
"a_2972","1322--5732-Nissan 11c Sicha 3.mp3","5732","Nissan",11,"",11.94,"https://audio.kohnai.ai/training/1322--5732-Nissan%2011c%20Sicha%203.mp3","https://drive.google.com/file/d/1hiWgoM2y4-mZ85773vSq2c7bzhVLzo4D/view","t_899","11 Nissan 5732.doc","/api/transcript?name=11%20Nissan%205732.txt","https://drive.google.com/file/d/1HPl2FxrZxTXnvqmc4A-oF62pjFOl94NQ/view",0.95,"50hr-selected"
"a_3024","1325--5732-Nissan 11f Mamar.mp3","5732","Nissan",11,"",20.19,"https://audio.kohnai.ai/training/1325--5732-Nissan%2011f%20Mamar.mp3","https://drive.google.com/file/d/1yCuWzCS1_o73if3pcR9TtXIQ6QeOPjDz/view","t_899","11 Nissan 5732.doc","/api/transcript?name=11%20Nissan%205732.txt","https://drive.google.com/file/d/1HPl2FxrZxTXnvqmc4A-oF62pjFOl94NQ/view",0.95,"50hr-selected"
"a_3001","1346--5732-Tamuz 13f Mamar.mp3","5732","Tamuz",13,"",14.71,"https://audio.kohnai.ai/training/1346--5732-Tamuz%2013f%20Mamar.mp3","https://drive.google.com/file/d/1XZvHiwjtQ2e9CbRCvSOmw8WUBAHg0UIn/view","t_818","13 Tammuz 5732 Maamar.DOC","/api/transcript?name=13%20Tammuz%205732%20Maamar.txt","https://drive.google.com/file/d/1upPsklRfnAVHP3MAiWESU1-2uZS8ozQ8/view",0.95,"50hr-selected"
"a_3002","1347--5732-Tamuz 13g Sicha 6.mp3","5732","Tamuz",13,"",15.08,"https://audio.kohnai.ai/training/1347--5732-Tamuz%2013g%20Sicha%206.mp3","https://drive.google.com/file/d/1bF56EJTFbHH1jHvil_fJET9TPlcCN-G4/view","t_862","13 Tammuz 5732 Sicha 3.docx","/api/transcript?name=13%20Tammuz%205732%20Sicha%203.txt","https://drive.google.com/file/d/11F-JlR33Lc-HeyOJXm8lH-S7qs9Jqk8f/view",0.95,"50hr-selected"
"a_2996","1352--5732-Tamuz 13l Sicha 11.mp3","5732","Tamuz",13,"",7.01,"https://audio.kohnai.ai/training/1352--5732-Tamuz%2013l%20Sicha%2011.mp3","https://drive.google.com/file/d/1UGywe8JQazq_djt0Ibpt9BqftPLRvbsH/view","t_862","13 Tammuz 5732 Sicha 3.docx","/api/transcript?name=13%20Tammuz%205732%20Sicha%203.txt","https://drive.google.com/file/d/11F-JlR33Lc-HeyOJXm8lH-S7qs9Jqk8f/view",0.95,"50hr-selected"
"a_2990","1358--5732-Av 20f Sicha 6 Mi hu yehudi.mp3","5732","Av",20,"",31.28,"https://audio.kohnai.ai/training/1358--5732-Av%2020f%20Sicha%206%20Mi%20hu%20yehudi.mp3","https://drive.google.com/file/d/1q2zmB3xi3sWcHMfAAULDZA0wCpSAFPY9/view","t_854","20 Av 5732 Sicha 4.docx","/api/transcript?name=20%20Av%205732%20Sicha%204.txt","https://drive.google.com/file/d/159EBgCgizX-Ea6USZTq6Na9gFbCADw3z/view",0.95,"50hr-selected"
"a_2989","1359--5732-Av 20g Sicha 7.mp3","5732","Av",20,"",8.7,"https://audio.kohnai.ai/training/1359--5732-Av%2020g%20Sicha%207.mp3","https://drive.google.com/file/d/10-cUYBcLfalodsYtELr3jCDmMUehJpRC/view","t_854","20 Av 5732 Sicha 4.docx","/api/transcript?name=20%20Av%205732%20Sicha%204.txt","https://drive.google.com/file/d/159EBgCgizX-Ea6USZTq6Na9gFbCADw3z/view",0.95,"50hr-selected"
"a_2987","1360--5732-Av 20h Sicha 8.mp3","5732","Av",20,"",9.53,"https://audio.kohnai.ai/training/1360--5732-Av%2020h%20Sicha%208.mp3","https://drive.google.com/file/d/1KJLmnn4Y-PlbzfO50n7yfEjEyUuIWRMc/view","t_854","20 Av 5732 Sicha 4.docx","/api/transcript?name=20%20Av%205732%20Sicha%204.txt","https://drive.google.com/file/d/159EBgCgizX-Ea6USZTq6Na9gFbCADw3z/view",0.95,"50hr-selected"
"a_2967","1392--5733-Kislev 19e Mamar.mp3","5733","Kislev",19,"",13.48,"https://audio.kohnai.ai/training/1392--5733-Kislev%2019e%20Mamar.mp3","https://drive.google.com/file/d/1H4VClmMBMZUzf5IuHRnK6Sn1vESiaSPU/view","t_812","19 Kislev 5733 Maamar.doc","/api/transcript?name=19%20Kislev%205733%20Maamar.txt","https://drive.google.com/file/d/11u51dar4gGGABTXWZEZIopjNPcWU2ehE/view",0.95,"50hr-selected"
"a_2966","1393--5733-Kislev 19f Sicha 5.mp3","5733","Kislev",19,"",33.7,"https://audio.kohnai.ai/training/1393--5733-Kislev%2019f%20Sicha%205.mp3","https://drive.google.com/file/d/1_zfhsBB97KVhxvX-b0BpwNa1nvAmyeUf/view","t_884","19 Kislev 5733 Sicha 6.docx","/api/transcript?name=19%20Kislev%205733%20Sicha%206.txt","https://drive.google.com/file/d/1lro-GB_E2kqVTP2RkC2tstgbNiXictwa/view",0.95,"50hr-selected"
"a_2964","1394--5733-Kislev 19g Sicha 6.mp3","5733","Kislev",19,"",12.2,"https://audio.kohnai.ai/training/1394--5733-Kislev%2019g%20Sicha%206.mp3","https://drive.google.com/file/d/1ZsEIHl_K9A5hlwSx4zRe9PMRSIXXMbaB/view","t_884","19 Kislev 5733 Sicha 6.docx","/api/transcript?name=19%20Kislev%205733%20Sicha%206.txt","https://drive.google.com/file/d/1lro-GB_E2kqVTP2RkC2tstgbNiXictwa/view",0.95,"50hr-selected"
"a_2965","1395--5733-Kislev 19h Sicha 7.mp3","5733","Kislev",19,"",7.07,"https://audio.kohnai.ai/training/1395--5733-Kislev%2019h%20Sicha%207.mp3","https://drive.google.com/file/d/1wa3K_UtE_oMxhG1FP6SgY4ryRmOBhY-n/view","t_884","19 Kislev 5733 Sicha 6.docx","/api/transcript?name=19%20Kislev%205733%20Sicha%206.txt","https://drive.google.com/file/d/1lro-GB_E2kqVTP2RkC2tstgbNiXictwa/view",0.95,"50hr-selected"
"a_2963","1396--5733-Kislev 19i Sicha 8.mp3","5733","Kislev",19,"",8.79,"https://audio.kohnai.ai/training/1396--5733-Kislev%2019i%20Sicha%208.mp3","https://drive.google.com/file/d/1rffZRBe59SZ1rOHZlWk2AV5N2xPo4nZ2/view","t_929","19 Kislev 5733 Sicha 8 - Seforim.doc","/api/transcript?name=19%20Kislev%205733%20Sicha%208%20-%20Seforim.txt","https://drive.google.com/file/d/1ULvCvZtzFKXWgTG_p81GTRNTOwJKSTq4/view",0.95,"50hr-selected"
"a_2945","1413--5733-Adar 14g Sicha 7.mp3","5733","Adar",14,"",17.05,"https://audio.kohnai.ai/training/1413--5733-Adar%2014g%20Sicha%207.mp3","https://drive.google.com/file/d/1R3TRPvyIg8CVwUtLDDs9NakHym0tbyxF/view","t_895","14 Adar 5733 Sichos 4-11.doc","/api/transcript?name=14%20Adar%205733%20Sichos%204-11.txt","https://drive.google.com/file/d/1IkShLbPgt8WCr8DnhU-VOKUrPw8KzU7c/view",0.95,"50hr-selected"
"a_2946","1414--5733-Adar 14h Sicha 8.mp3","5733","Adar",14,"",9.58,"https://audio.kohnai.ai/training/1414--5733-Adar%2014h%20Sicha%208.mp3","https://drive.google.com/file/d/1s16kkRa5t7svqzDow4ARBOGjiCw9SxiP/view","t_895","14 Adar 5733 Sichos 4-11.doc","/api/transcript?name=14%20Adar%205733%20Sichos%204-11.txt","https://drive.google.com/file/d/1IkShLbPgt8WCr8DnhU-VOKUrPw8KzU7c/view",0.95,"50hr-selected"
"a_2943","1415--5733-Adar 14i Mamar.mp3","5733","Adar",14,"",12.05,"https://audio.kohnai.ai/training/1415--5733-Adar%2014i%20Mamar.mp3","https://drive.google.com/file/d/1V8_NtwxFRU9nDOECO1BnuP3920wVSiqA/view","t_891","14 Adar 5733 Maamar.doc","/api/transcript?name=14%20Adar%205733%20Maamar.txt","https://drive.google.com/file/d/1WjVGRj7G-_pFz2VwG5Ka4H45VMbwQca8/view",0.95,"50hr-selected"
"a_2942","1418--5733-Adar 14l Sicha 11.mp3","5733","Adar",14,"",8.82,"https://audio.kohnai.ai/training/1418--5733-Adar%2014l%20Sicha%2011.mp3","https://drive.google.com/file/d/1SdZd23Gm5qOhgOlFbsrP0_XoQTZ0VXv9/view","t_895","14 Adar 5733 Sichos 4-11.doc","/api/transcript?name=14%20Adar%205733%20Sichos%204-11.txt","https://drive.google.com/file/d/1IkShLbPgt8WCr8DnhU-VOKUrPw8KzU7c/view",0.95,"50hr-selected"
"a_2936","1422--5733-Nissan 11d Sicha 4.mp3","5733","Nissan",11,"",15.91,"https://audio.kohnai.ai/training/1422--5733-Nissan%2011d%20Sicha%204.mp3","https://drive.google.com/file/d/1-lZSWuYCEyCkf6K4VIJiZ8j0wspYX5pM/view","t_824","11 Nissan 5733 Maamar.doc","/api/transcript?name=11%20Nissan%205733%20Maamar.txt","https://drive.google.com/file/d/1_6MBBIcIs4CxUQEbBreMuGakz-ltaa3d/view",0.95,"50hr-selected"
"a_2935","1424--5733-Nissan 11f Sicha 6.mp3","5733","Nissan",11,"",18.4,"https://audio.kohnai.ai/training/1424--5733-Nissan%2011f%20Sicha%206.mp3","https://drive.google.com/file/d/1Wd0la1UnOXmckVuBU5NYEXIY1vQ8rIq-/view","t_824","11 Nissan 5733 Maamar.doc","/api/transcript?name=11%20Nissan%205733%20Maamar.txt","https://drive.google.com/file/d/1_6MBBIcIs4CxUQEbBreMuGakz-ltaa3d/view",0.95,"50hr-selected"
"a_2934","1426--5733-Nissan 11h Mamar.mp3","5733","Nissan",11,"",14.91,"https://audio.kohnai.ai/training/1426--5733-Nissan%2011h%20Mamar.mp3","https://drive.google.com/file/d/1I4sh4ZnQg265cn-CbW9u93If8g2g0pf-/view","t_824","11 Nissan 5733 Maamar.doc","/api/transcript?name=11%20Nissan%205733%20Maamar.txt","https://drive.google.com/file/d/1_6MBBIcIs4CxUQEbBreMuGakz-ltaa3d/view",0.95,"50hr-selected"
"a_2918","1441--5733-Tamuz 12g Sicha 7.mp3","5733","Tamuz",12,"",14.63,"https://audio.kohnai.ai/training/1441--5733-Tamuz%2012g%20Sicha%207.mp3","https://drive.google.com/file/d/1xE1L5GHrOFYwmHVAHypqtRIZavUijfvg/view","t_890","12 Tammuz 5733.doc","/api/transcript?name=12%20Tammuz%205733.txt","https://drive.google.com/file/d/10DmyKjnaIpsecFJil3da_uyvdOpDWhWl/view",0.95,"50hr-selected"
"a_2917","1442--5733-Tamuz 12h Mamar.mp3","5733","Tamuz",12,"",16.51,"https://audio.kohnai.ai/training/1442--5733-Tamuz%2012h%20Mamar.mp3","https://drive.google.com/file/d/1jciO-9NgFwv5i76pQt9BohVYR_J4qME8/view","t_890","12 Tammuz 5733.doc","/api/transcript?name=12%20Tammuz%205733.txt","https://drive.google.com/file/d/10DmyKjnaIpsecFJil3da_uyvdOpDWhWl/view",0.95,"50hr-selected"
"a_2916","1443--5733-Tamuz 12i Sicha 8.mp3","5733","Tamuz",12,"",9.39,"https://audio.kohnai.ai/training/1443--5733-Tamuz%2012i%20Sicha%208.mp3","https://drive.google.com/file/d/1_EQ7HcJT24boeU3s3vhUlnNZoPo3fSSB/view","t_890","12 Tammuz 5733.doc","/api/transcript?name=12%20Tammuz%205733.txt","https://drive.google.com/file/d/10DmyKjnaIpsecFJil3da_uyvdOpDWhWl/view",0.95,"50hr-selected"
"a_3142","1467--5734-Kislev 19g Mamar.mp3","5734","Kislev",19,"",11.96,"https://audio.kohnai.ai/training/1467--5734-Kislev%2019g%20Mamar.mp3","https://drive.google.com/file/d/1Ckp3XKPvary-EpTEdfB9ljNmP2CVPaH6/view","t_808","19 Kislev 5734 Sicha 5.docx","/api/transcript?name=19%20Kislev%205734%20Sicha%205.txt","https://drive.google.com/file/d/1Wxy1diiN2c8JoP84L4-_MF1TQYk2LyMs/view",0.95,"50hr-selected"
"a_3141","1468--5734-Kislev 19h Sicha 7.mp3","5734","Kislev",19,"",10.51,"https://audio.kohnai.ai/training/1468--5734-Kislev%2019h%20Sicha%207.mp3","https://drive.google.com/file/d/1vf1oAoz0VGGNdo6zWE0NI_9Qnw9veaLg/view","t_808","19 Kislev 5734 Sicha 5.docx","/api/transcript?name=19%20Kislev%205734%20Sicha%205.txt","https://drive.google.com/file/d/1Wxy1diiN2c8JoP84L4-_MF1TQYk2LyMs/view",0.95,"50hr-selected"
"a_3140","1469--5734-Kislev 19i Sicha 8.mp3","5734","Kislev",19,"",18.94,"https://audio.kohnai.ai/training/1469--5734-Kislev%2019i%20Sicha%208.mp3","https://drive.google.com/file/d/14XuVLACYXj0LqiBtq0yERPm5TU6KFfLa/view","t_808","19 Kislev 5734 Sicha 5.docx","/api/transcript?name=19%20Kislev%205734%20Sicha%205.txt","https://drive.google.com/file/d/1Wxy1diiN2c8JoP84L4-_MF1TQYk2LyMs/view",0.95,"50hr-selected"
"a_3138","1471--5734-Kislev 19k Sicha 10.mp3","5734","Kislev",19,"",16.14,"https://audio.kohnai.ai/training/1471--5734-Kislev%2019k%20Sicha%2010.mp3","https://drive.google.com/file/d/1kFOqE_PMxcfpPfcoKBhBRj3FMcKv1Ay0/view","t_808","19 Kislev 5734 Sicha 5.docx","/api/transcript?name=19%20Kislev%205734%20Sicha%205.txt","https://drive.google.com/file/d/1Wxy1diiN2c8JoP84L4-_MF1TQYk2LyMs/view",0.95,"50hr-selected"
"a_3124","1485--5734-Shvat 10h Sicha 8.mp3","5734","Shevat",10,"",13.82,"https://audio.kohnai.ai/training/1485--5734-Shvat%2010h%20Sicha%208.mp3","https://drive.google.com/file/d/1P-VtvgCoNcsPmpguaKrXfnq6gmCBv3N6/view","t_868","10 Shevat 5734 - Sicha 8.docx","/api/transcript?name=10%20Shevat%205734%20-%20Sicha%208.txt","https://drive.google.com/file/d/1PvUmW4aKDmQCrhDe7tTGVNoTv0uy35Gj/view",0.95,"50hr-selected"
"a_3123","1486--5734-Shvat 10i Sicha 9.mp3","5734","Shevat",10,"",18.69,"https://audio.kohnai.ai/training/1486--5734-Shvat%2010i%20Sicha%209.mp3","https://drive.google.com/file/d/109-M2Bkf7cPsIlvwy6YIYPQF8hZIGysZ/view","t_868","10 Shevat 5734 - Sicha 8.docx","/api/transcript?name=10%20Shevat%205734%20-%20Sicha%208.txt","https://drive.google.com/file/d/1PvUmW4aKDmQCrhDe7tTGVNoTv0uy35Gj/view",0.95,"50hr-selected"
"a_3122","1487--5734-Shvat 10j Mamar.mp3","5734","Shevat",10,"",17.06,"https://audio.kohnai.ai/training/1487--5734-Shvat%2010j%20Mamar.mp3","https://drive.google.com/file/d/1RL1MkJY8fwvz6hp19OLSIaFHVXARwOXY/view","t_868","10 Shevat 5734 - Sicha 8.docx","/api/transcript?name=10%20Shevat%205734%20-%20Sicha%208.txt","https://drive.google.com/file/d/1PvUmW4aKDmQCrhDe7tTGVNoTv0uy35Gj/view",0.95,"50hr-selected"
